 FFD Points: X, Y, Z
   2.6054794788360596      ,   0.15093810856342316      ,    2.5462925434112549     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6133730411529541      ,   0.14964497089385986      ,    2.5462925434112549     
  0.93855857849121094      ,   0.51431804895401001      ,   0.67107117176055908     
   2.6172678470611572      ,   0.14873413741588593      ,    2.5462925434112549     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6191873550415039      ,   0.14817290008068085      ,    2.5462925434112549     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6201345920562744      ,   0.14785251021385193      ,    2.5462925434112549     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6201267242431641      ,   0.14808605611324310      ,    2.5462906360626221     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6201188564300537      ,   0.14831960201263428      ,    2.5462887287139893     
  0.94695246219635010      ,   0.50399017333984375      ,   0.67107021808624268     
   2.6201109886169434      ,   0.14855316281318665      ,    2.5462868213653564     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6201031208038330      ,   0.14878670871257782      ,    2.5462849140167236     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6200952529907227      ,   0.14902025461196899      ,    2.5462827682495117     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6200873851776123      ,   0.14925381541252136      ,    2.5462808609008789     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6200795173645020      ,   0.14948736131191254      ,    2.5462789535522461     
  0.94691014289855957      ,   0.51310199499130249      ,   0.67106741666793823     
   1.9341043233871460      ,   0.12976728379726410      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9346117973327637      ,   0.13152115046977997      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9355188608169556      ,   0.13310572504997253      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9366860389709473      ,   0.13450972735881805      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9380199909210205      ,   0.13575635850429535      ,    2.5462770462036133     
   9.8445147275924683E-002 ,   0.40607127547264099      ,   0.67106717824935913     
   1.9409844875335693      ,   0.13788868486881256      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9474831819534302      ,   0.14121583104133606      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9612821340560913      ,   0.14598669111728668      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9772459268569946      ,   0.14998222887516022      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9933767318725586      ,   0.15324643254280090      ,    2.5462770462036133     
  0.16730585694313049      ,   0.54240286350250244      ,   0.67106741666793823     
   2.0095927715301514      ,   0.15605784952640533      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0258617401123047      ,   0.15854537487030029      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0421674251556396      ,   0.16078200936317444      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0584998130798340      ,   0.16281327605247498      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0748531818389893      ,   0.16466745734214783      ,    2.5462770462036133     
  0.26866242289543152      ,   0.63142961263656616      ,   0.67106705904006958     
   2.0912239551544189      ,   0.16636319458484650      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1076090335845947      ,   0.16791185736656189      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1240069866180420      ,   0.16932123899459839      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1404156684875488      ,   0.17059627175331116      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1568341255187988      ,   0.17174161970615387      ,    2.5462770462036133     
  0.37064394354820251      ,   0.68657213449478149      ,   0.67106705904006958     
   2.1732606887817383      ,   0.17276054620742798      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1896944046020508      ,   0.17365820705890656      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2061343193054199      ,   0.17443871498107910      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2225787639617920      ,   0.17510861158370972      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2390275001525879      ,   0.17567221820354462      ,    2.5462770462036133     
  0.47289049625396729      ,   0.71721065044403076      ,   0.67106711864471436     
   2.2605402469635010      ,   0.17625650763511658      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2841482162475586      ,   0.17670385539531708      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3077592849731445      ,   0.17694668471813202      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3313713073730469      ,   0.17697283625602722      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3549826145172119      ,   0.17675739526748657      ,    2.5462770462036133     
  0.61713504791259766      ,   0.72566819190979004      ,   0.67106735706329346     
   2.3785893917083740      ,   0.17625944316387177      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4021871089935303      ,   0.17543202638626099      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4257690906524658      ,   0.17423938214778900      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4493291378021240      ,   0.17267227172851562      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4728636741638184      ,   0.17075936496257782      ,    2.5462770462036133     
  0.76377689838409424      ,   0.67891526222229004      ,   0.67106699943542480     
   2.4963743686676025      ,   0.16857339441776276      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5198693275451660      ,   0.16622178256511688      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5433545112609863      ,   0.16377805173397064      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5668153762817383      ,   0.16111047565937042      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5901751518249512      ,   0.15766754746437073      ,    2.5462770462036133     
  0.90971016883850098      ,   0.57686668634414673      ,   0.67106693983078003     
   2.6058299541473389      ,   0.15436758100986481      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6135301589965820      ,   0.15220162272453308      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6173079013824463      ,   0.15088659524917603      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6191599369049072      ,   0.15013149380683899      ,    2.5462770462036133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.6200716495513916      ,   0.14972090721130371      ,    2.5462770462036133     
  0.94690102338790894      ,   0.51492363214492798      ,   0.67106705904006958     
   1.9227442741394043      ,   0.10998082160949707      ,    2.4953496456146240     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9400117397308350      ,   0.10745166242122650      ,    2.4953446388244629     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9086377620697021      ,   0.11316274106502533      ,    2.4953424930572510     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9575744867324829      ,   0.10555040091276169      ,    2.4953367710113525     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9018596410751343      ,   0.11567968875169754      ,    2.4953362941741943     
   9.8657347261905670E-002 ,   0.29626646637916565      ,   0.65764224529266357     
   1.8960821628570557      ,   0.12007828056812286      ,    2.4953334331512451     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8972798585891724      ,   0.11865215003490448      ,    2.4953331947326660     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8953493833541870      ,   0.12179028242826462      ,    2.4953329563140869     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8987227678298950      ,   0.11747522652149200      ,    2.4953322410583496     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9751768112182617      ,   0.10404823720455170      ,    2.4953298568725586     
  0.18847110867500305      ,   0.20643781125545502      ,   0.65764075517654419     
   1.9928026199340820      ,   0.10284398496150970      ,    2.4953236579895020     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9086613655090332      ,   0.13519327342510223      ,    2.4953193664550781     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9022288322448730      ,   0.13187120854854584      ,    2.4953188896179199     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9223239421844482      ,   0.13996855914592743      ,    2.4953186511993408     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8979346752166748      ,   0.12848146259784698      ,    2.4953184127807617     
   9.3865826725959778E-002 ,   0.39515635371208191      ,   0.65763694047927856     
   1.8992924690246582      ,   0.12975068390369415      ,    2.4953184127807617     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0381493568420410      ,   0.15903978049755096      ,    2.4953184127807617     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0548672676086426      ,   0.16076397895812988      ,    2.4953184127807617     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0715999603271484      ,   0.16233770549297333      ,    2.4953184127807617     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8967461585998535      ,   0.12705175578594208      ,    2.4953181743621826     
   9.2410817742347717E-002 ,   0.38411629199981689      ,   0.65763676166534424     
   2.0104444026947021      ,   0.10188677161931992      ,    2.4953181743621826     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0214483737945557      ,   0.15715324878692627      ,    2.4953181743621826     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0883450508117676      ,   0.16376942396163940      ,    2.4953181743621826     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8958216905593872      ,   0.12543796002864838      ,    2.4953179359436035     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0047686100006104      ,   0.15508480370044708      ,    2.4953179359436035     
  0.22473043203353882      ,   0.60062301158905029      ,   0.65763723850250244     
   2.1051011085510254      ,   0.16506369411945343      ,    2.4953179359436035     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8953024148941040      ,   0.12365123629570007      ,    2.4953176975250244     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9881162643432617      ,   0.15280449390411377      ,    2.4953176975250244     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1218664646148682      ,   0.16622489690780640      ,    2.4953176975250244     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9715009927749634      ,   0.15026450157165527      ,    2.4953174591064453     
  0.18397994339466095      ,   0.56339538097381592      ,   0.65763688087463379     
   2.1386404037475586      ,   0.16725613176822662      ,    2.4953174591064453     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9384669065475464      ,   0.14404228329658508      ,    2.4953172206878662     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9549399614334106      ,   0.14738894999027252      ,    2.4953172206878662     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1554210186004639      ,   0.16816271841526031      ,    2.4953169822692871     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1722075939178467      ,   0.16894803941249847      ,    2.4953167438507080     
  0.42983415722846985      ,   0.70769530534744263      ,   0.65763682126998901     
   2.1889989376068115      ,   0.16961939632892609      ,    2.4953162670135498     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2057940959930420      ,   0.17018039524555206      ,    2.4953157901763916     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0280969142913818      ,   0.10114387422800064      ,    2.4953134059906006     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2276239395141602      ,   0.17075288295745850      ,    2.4953129291534424     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0457572937011719      ,   0.10059490054845810      ,    2.4953093528747559     
  0.27494570612907410      ,   0.17978529632091522      ,   0.65763521194458008     
   2.2516846656799316      ,   0.17118315398693085      ,    2.4953093528747559     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0634231567382812      ,   0.10022690147161484      ,    2.4953062534332275     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2757482528686523      ,   0.17140132188796997      ,    2.4953055381774902     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5937879085540771      ,   0.14155195653438568      ,    2.4953055381774902     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5928330421447754      ,   0.14187239110469818      ,    2.4953052997589111     
  0.94508111476898193      ,   0.49859100580215454      ,   0.65763372182846069     
   2.5908982753753662      ,   0.14243558049201965      ,    2.4953043460845947     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0810925960540771      ,   0.10003190487623215      ,    2.4953038692474365     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5937805175781250      ,   0.14178554713726044      ,    2.4953036308288574     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5869736671447754      ,   0.14335061609745026      ,    2.4953033924102783     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2998127937316895      ,   0.17139482498168945      ,    2.4953019618988037     
  0.58615362644195557      ,   0.72660613059997559      ,   0.65763264894485474     
   2.5937728881835938      ,   0.14201915264129639      ,    2.4953019618988037     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0987639427185059      ,   0.10000566393136978      ,    2.4953017234802246     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5790195465087891      ,   0.14465543627738953      ,    2.4953012466430664     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1164352893829346      ,   0.10014290362596512      ,    2.4953002929687500     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5937652587890625      ,   0.14225275814533234      ,    2.4953000545501709     
  0.94622623920440674      ,   0.50153326988220215      ,   0.65763235092163086     
   2.1341056823730469      ,   0.10044500976800919      ,    2.4952988624572754     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3238759040832520      ,   0.17113861441612244      ,    2.4952988624572754     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5937576293945312      ,   0.14248636364936829      ,    2.4952983856201172     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1517729759216309      ,   0.10091070085763931      ,    2.4952974319458008     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5629498958587646      ,   0.14593558013439178      ,    2.4952974319458008     
  0.90848195552825928      ,   0.52997928857803345      ,   0.65763151645660400     
   2.5937500000000000      ,   0.14271996915340424      ,    2.4952964782714844     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3479342460632324      ,   0.17059211432933807      ,    2.4952962398529053     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1694359779357910      ,   0.10154233127832413      ,    2.4952960014343262     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1870927810668945      ,   0.10234308987855911      ,    2.4952948093414307     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4492406845092773      ,   0.13413463532924652      ,    2.4952948093414307     
  0.76919782161712646      ,   0.43883869051933289      ,   0.65763092041015625     
   2.5937423706054688      ,   0.14295357465744019      ,    2.4952948093414307     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4718449115753174      ,   0.13778470456600189      ,    2.4952945709228516     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4266600608825684      ,   0.13034805655479431      ,    2.4952943325042725     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5400564670562744      ,   0.14571538567543030      ,    2.4952938556671143     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4944982528686523      ,   0.14112551510334015      ,    2.4952938556671143     
  0.82463568449020386      ,   0.49283236265182495      ,   0.65763068199157715     
   2.3719825744628906      ,   0.16970926523208618      ,    2.4952938556671143     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4040806293487549      ,   0.12655943632125854      ,    2.4952936172485352     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2047419548034668      ,   0.10331273823976517      ,    2.4952933788299561     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5172286033630371      ,   0.14390461146831512      ,    2.4952933788299561     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5937347412109375      ,   0.14318716526031494      ,    2.4952929019927979     
  0.94619268178939819      ,   0.50875592231750488      ,   0.65763038396835327     
   2.3814842700958252      ,   0.12287751585245132      ,    2.4952926635742188     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2223815917968750      ,   0.10445445775985718      ,    2.4952924251556396     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3960139751434326      ,   0.16845488548278809      ,    2.4952921867370605     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5158336162567139      ,   0.15764817595481873      ,    2.4952919483184814     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4919016361236572      ,   0.16015605628490448      ,    2.4952917098999023     
  0.82145518064498901      ,   0.63981235027313232      ,   0.65763032436370850     
   2.3588576316833496      ,   0.11938835680484772      ,    2.4952914714813232     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2451746463775635      ,   0.10618763417005539      ,    2.4952912330627441     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5937271118164062      ,   0.14342077076435089      ,    2.4952912330627441     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4200224876403809      ,   0.16682080924510956      ,    2.4952909946441650     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4679610729217529      ,   0.16257789731025696      ,    2.4952909946441650     
  0.79213052988052368      ,   0.65851825475692749      ,   0.65762996673583984     
   2.5397412776947021      ,   0.15492209792137146      ,    2.4952909946441650     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5928058624267578      ,   0.14383234083652496      ,    2.4952909946441650     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5909357070922852      ,   0.14459060132503510      ,    2.4952907562255859     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3361942768096924      ,   0.11615128070116043      ,    2.4952905178070068     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.4440040588378906      ,   0.16483689844608307      ,    2.4952905178070068     
  0.76278567314147949      ,   0.67596614360809326      ,   0.65762972831726074     
   2.5871212482452393      ,   0.14591130614280701      ,    2.4952902793884277     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.3134915828704834      ,   0.11320160329341888      ,    2.4952900409698486     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2679777145385742      ,   0.10822030156850815      ,    2.4952900409698486     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.5793476104736328      ,   0.14808887243270874      ,    2.4952900409698486     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2907514572143555      ,   0.11055662482976913      ,    2.4952898025512695     
  0.57506132125854492      ,   0.25674214959144592      ,   0.65762972831726074     
   2.5635464191436768      ,   0.15141303837299347      ,    2.4952898025512695     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8837219476699829      ,   0.10387363284826279      ,    2.4443931579589844     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9011293649673462      ,   0.10126796364784241      ,    2.4443838596343994     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8697663545608521      ,   0.10708355903625488      ,    2.4443802833557129     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8630656003952026      ,   0.10960477590560913      ,    2.4443686008453369     
   9.5786817371845245E-002 ,   0.29503750801086426      ,   0.64420998096466064     
   1.9190480709075928      ,    9.9286906421184540E-002 ,    2.4443683624267578     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8572763204574585      ,   0.11404644697904587      ,    2.4443638324737549     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8584952354431152      ,   0.11259044706821442      ,    2.4443633556365967     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8565328121185303      ,   0.11579354107379913      ,    2.4443628787994385     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8599647283554077      ,   0.11138887703418732      ,    2.4443614482879639     
   9.2055559158325195E-002 ,   0.30869668722152710      ,   0.64420741796493530     
   1.9370095729827881      ,    9.7720220685005188E-002 ,    2.4443552494049072     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8698294162750244      ,   0.12932482361793518      ,    2.4443516731262207     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8634632825851440      ,   0.12600798904895782      ,    2.4443504810333252     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8833552598953247      ,   0.13410547375679016      ,    2.4443502426147461     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8605549335479736      ,   0.12389981746673584      ,    2.4443495273590088     
   9.2776648700237274E-002 ,   0.40443092584609985      ,   0.64420443773269653     
   1.8591734170913696      ,   0.12260792404413223      ,    2.4443492889404297     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0185017585754395      ,   0.15531376004219055      ,    2.4443492889404297     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0355818271636963      ,   0.15691202878952026      ,    2.4443492889404297     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0014362335205078      ,   0.15356259047985077      ,    2.4443490505218506     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0526742935180664      ,   0.15836557745933533      ,    2.4443490505218506     
  0.32452967762947083      ,   0.66813832521438599      ,   0.64420455694198608     
   1.9843876361846924      ,   0.15164577960968018      ,    2.4443488121032715     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8579635620117188      ,   0.12115260958671570      ,    2.4443485736846924     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0697774887084961      ,   0.15967918932437897      ,    2.4443485736846924     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9673603773117065      ,   0.14954213798046112      ,    2.4443483352661133     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8570215702056885      ,   0.11950977146625519      ,    2.4443480968475342     
   8.8514842092990875E-002 ,   0.37084254622459412      ,   0.64420408010482788     
   2.0868902206420898      ,   0.16085688769817352      ,    2.4443480968475342     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.8564902544021606      ,   0.11769036948680878      ,    2.4443478584289551     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9503606557846069      ,   0.14721956849098206      ,    2.4443478584289551     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9333988428115845      ,   0.14462862908840179      ,    2.4443473815917969     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1040110588073730      ,   0.16190128028392792      ,    2.4443473815917969     
  0.38645783066749573      ,   0.69519186019897461      ,   0.64420378208160400     
   1.8996772766113281      ,   0.13825868070125580      ,    2.4443471431732178     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9164925813674927      ,   0.14168950915336609      ,    2.4443469047546387     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1211388111114502      ,   0.16281740367412567      ,    2.4443469047546387     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1382722854614258      ,   0.16360832750797272      ,    2.4443459510803223     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1554102897644043      ,   0.16428148746490479      ,    2.4443452358245850     
  0.44846373796463013      ,   0.71340608596801758      ,   0.64420318603515625     
   2.1725518703460693      ,   0.16484038531780243      ,    2.4443442821502686     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9549963474273682      ,    9.6459984779357910E-002 ,    2.4443433284759521     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.1946988105773926      ,   0.16540159285068512      ,    2.4443385601043701     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   1.9730004072189331      ,    9.5452927052974701E-002 ,    2.4443328380584717     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2192125320434570      ,   0.16581551730632782      ,    2.4443309307098389     
  0.52543962001800537      ,   0.72515487670898438      ,   0.64419937133789062     
   1.9910166263580322      ,    9.4664976000785828E-002 ,    2.4443237781524658     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2437288761138916      ,   0.16600982844829559      ,    2.4443230628967285     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0090417861938477      ,    9.4074368476867676E-002 ,    2.4443161487579346     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.2682456970214844      ,   0.16597153246402740      ,    2.4443159103393555     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0270733833312988      ,    9.3668542802333832E-002 ,    2.4443101882934570     
  0.29368010163307190      ,   0.17315952479839325      ,   0.64419400691986084     
   2.2927608489990234      ,   0.16567525267601013      ,    2.4443092346191406     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
   2.0451097488403320      ,    9.3439847230911255E-002 ,    2.4443056583404541     
   0.0000000000000000      ,    0.0000000000000000      ,    0.0000000000000000     
